ID,Work Item Type,Title,Description,Acceptance Criteria,Priority,State,Area Path,Iteration Path,Tags,Story Points,Original Estimate Hours,Parent
92,User Story,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins,"The choice of Loro as the primary CRDT library (ADR-001, ADR-018) is the highest-risk architectural decision in the platform. Before committing to the full Collaboration Service implementation the team must run a focused proof-of-concept validating Loro against 5 specific criteria from Wiki/04-crdt-collaboration.md. The POC must be completed by Sprint 3 Day 3 so there is time to activate the Yjs fallback within the sprint if needed. Results must be documented in the wiki before any implementation work begins. Reference: Wiki/04-crdt-collaboration.md POC Gate, ADR-001, ADR-018.","- Criterion 1 (Text Convergence): 3 Loro Doc instances apply concurrent insertions and deletions to the same text range; after bidirectional merge all 3 instances have identical text with no characters lost or duplicated
- Criterion 2 (MovableTree Convergence): 2 instances concurrently move the same tree node to different parent positions; after merge both instances have identical deterministic tree structure with no node duplication or loss
- Criterion 3 (Network Partition): 1 client applies 1000 offline ops; reconnects; all ops merge correctly with a second online client; final state identical on both sides; merge completes in under 1s
- Criterion 4 (Performance): 100K sequential text insertions applied to a single LoroDoc in under 2s; memory increase under 200MB; snapshot export and import both under 500ms
- Criterion 5 (ProseMirror Binding): prototype LoroPMBinding converts Loro text delta to PM transaction and back in a 10-step round-trip without infinite loops
- POC source code in packages/ast/loro-poc/; results documented in Wiki/04 POC Gate Results with explicit pass/fail per criterion
- Go/no-go decision recorded: Loro passes all 5 → proceed; 2+ failures → Yjs fallback activated per Wiki/04 Yjs Fallback Plan",1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; poc; gate; sprint-3,8,,CRDT Collaboration Service
93,Task,Run Loro concurrent text edit convergence test for POC Criterion 1 (text convergence),"Write packages/ast/loro-poc/text-convergence.test.ts using Vitest. Setup: create 3 LoroDoc instances (A, B, C) from a common snapshot containing a single LoroText node with text 'The quick brown fox'. Simulate concurrent edits without seeing each other: A inserts ' lazy' before 'fox' at position 16; B deletes 'quick ' (positions 4-10) and inserts 'slow '; C appends ' jumped over' at end. Exchange updates: A imports B's and C's updates; B imports A's and C's; C imports A's and B's (use doc.exportFrom(commonVersionVector) for minimal update payloads). Assert: A.getText() === B.getText() === C.getText(). Print the final merged text. Run via pnpm test --filter=loro-poc. Record exact merged text and pass/fail in Wiki/04 POC Gate Results. POC must run in CI (no network calls).",,1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; poc; test; sprint-3,,4,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins
94,Task,Run Loro MovableTree concurrent scene move test for POC Criterion 2 (structural convergence),"Write packages/ast/loro-poc/movable-tree.test.ts. Setup: create a LoroMovableList (or LoroTree — identify the correct Loro API for an ordered movable tree) on 2 LoroDoc instances (A, B) representing 5 scene nodes s1..s5 as children of a root. Concurrent ops without seeing each other: A moves s3 to be a child of s1; B moves s3 to be a child of s4 (same node, different target). Exchange updates bidirectionally. Assert: (1) A and B have identical final tree structure; (2) s3 appears at exactly one position (no duplication); (3) all other nodes s1, s2, s4, s5 are still present and unaffected. Also test a second scenario: A and B both move different nodes (A moves s2, B moves s4) — assert both moves are applied. Document which Loro API was used (LoroMovableList vs LoroTree vs LoroMap tree encoding) and the exact determinism semantics observed. Record pass/fail in Wiki/04.",,1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; movabletree; poc; sprint-3,,6,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins
95,Task,Run Loro network partition reconnect test for POC Criterion 3 (offline resilience),"Write packages/ast/loro-poc/partition.test.ts. Setup: Doc A and Doc B start from a common snapshot. Partition: Doc A applies 1000 sequential single-character insertions (simulate 1000 keystrokes offline). Doc B applies 20 word insertions in 20 separate operations (simulate another writer working online). Reconnect: exchange all updates bidirectionally (A.import(B.exportFrom(commonVector)); B.import(A.exportFrom(commonVector))). Assert: (1) A.getText() === B.getText() — content identical. (2) All 1000 of A's inserted characters are present in merged text (no data loss). (3) Merge operation completes in under 1000ms — measure with Date.now(). Record exact merge time and pass/fail in Wiki/04. Also record total byte size of A's 1000-op update payload as a proxy for sync bandwidth cost.",,1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; partition; poc; sprint-3,,4,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins
96,Task,Run Loro performance benchmark for POC Criterion 4 (100K ops under 2s and memory under 200MB),"Write packages/ast/loro-poc/performance.bench.ts using Vitest bench API (bench() function). Benchmark 1 — sequential inserts: create LoroDoc with a 1000-char text node; apply 100K single-character insertions at position end. Measure total time via performance.now(); assert under 2000ms. Benchmark 2 — memory: record process.memoryUsage().heapUsed before and after; assert increase under 200MB. Benchmark 3 — snapshot export: after 100K ops call doc.export({ mode: 'snapshot' }); measure time; record snapshot byte size. Benchmark 4 — snapshot import: create fresh LoroDoc; call doc.import(snapshot); measure time; assert import under 500ms. Benchmark 5 — update export: call doc.exportFrom(emptyVector) for incremental update; measure size vs full snapshot. Run benchmarks on CI runner spec (4 CPU, 8GB RAM). Record all numbers in Wiki/04 POC Gate Results. Fail CI step if 100K-insert benchmark exceeds 2000ms.",,1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; performance; poc; sprint-3,,4,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins
97,Task,Prototype LoroPMBinding class and run ProseMirror round-trip test for POC Criterion 5,"Write packages/ast/loro-poc/pm-binding.test.ts. Prototype a minimal LoroPMBinding class with two methods: (1) applyLoroOpToPM(delta: LoroDelta, pmState: EditorState): Transaction — maps Loro text delta (array of {retain?, insert?, delete?} ops) to a ProseMirror Transaction using tr.insertText and tr.delete at the resolved positions. (2) applyPMTransactionToLoro(tr: Transaction, loroText: LoroText): void — maps ProseMirror ReplaceStep to Loro loroText.insert/delete. Loop guard: use a boolean flag applyingRemote to prevent the subscription from re-applying the reflected op. Test (10-step round-trip): (1) PM editor state with paragraph 'Hello'. (2) PM insert ' World' → applyPMTransactionToLoro → assert loroText = 'Hello World'. (3) Loro insert ' Foo' → applyLoroOpToPM → apply to PM → assert PM content = 'Hello World Foo'. (4) Repeat 4 more cycles. (5) Assert no infinite loop (max 10 PM transactions fired). Record binding approach and pass/fail in Wiki/04. This code becomes the foundation of the production LoroPMBinding in Sprint 3.",,1,New,ScriptOS,ScriptOS\Sprint 3,crdt; loro; prosemirror; tiptap; poc; sprint-3,,8,The Loro CRDT POC validates the library choice against 5 gate criteria before full implementation begins
98,User Story,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients,"Real-time collaborative editing is the core differentiator of ScriptOS over standalone tools. The Collaboration Service must accept WebSocket connections, maintain a Loro CRDT document per script, sync ops between clients in real time, and periodically checkpoint the CRDT state to the Script Service. The service uses Hocuspocus as the WebSocket CRDT server (startup phase; upgraded to y-redis for horizontal scaling in Sprint 18). The Redis-backed document store ensures fast cold starts and survives pod restarts. Reference: Wiki/04-crdt-collaboration.md Startup Architecture, Wiki/15-roadmap.md Sprint 3.","- Two browser tabs open the same script; typing in tab A appears in tab B within 200ms; convergence verified with automated Playwright test
- Offline simulation: disconnect tab A, type 10 lines, reconnect; all 10 lines appear in tab B within 3s of reconnect
- Checkpoint triggers after 30 seconds of inactivity; ast_nodes in Script Service updated; script.checkpointed NATS event published within 5s of checkpoint
- Cold start (Redis miss): loads Loro snapshot from Postgres via Script Service gRPC; populates Redis; document ready in under 2s
- Warm start (Redis hit): loads Loro binary from Redis; document ready in under 100ms
- WebSocket gateway correctly routes /collaboration/{scriptId} upgrades to the Collaboration Service pod with sticky sessions
- CheckpointCRDT gRPC method callable externally; triggers immediate checkpoint cycle",1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; websocket; hocuspocus; sprint-3,13,,CRDT Collaboration Service
99,Task,Set up Hocuspocus server in the Collaboration Service with JWT authentication and Loro document management,"Create services/collaboration/src/server.ts. Install: @hocuspocus/server, loro-crdt. Configure HocuspocusServer: (1) onAuthenticate({ token }): parse JWT from token field; verify RS256 signature using JWKS endpoint from Auth Service (cache JWKS with 5-minute TTL); on valid JWT return { user: { id, orgId, roles } }; on invalid JWT throw Forbidden. (2) onLoadDocument({ documentName, context }): documentName = scriptId; call loadDocState(scriptId, context.user.orgId) — see task #100; if snapshot exists call doc.import(snapshot); return doc. (3) onStoreDocument({ documentName, document }): debounced 30s using lodash debounce; call checkpoint(document, documentName, orgId) — see task #101. (4) onChange: Hocuspocus broadcasts updates to all connected clients automatically. (5) onConnect/onDisconnect: update in-memory presence map { scriptId → Set<userId> }. Server listens port 4003. Add HTTP health endpoint Express server on port 4004 returning { status: ok }. Create services/collaboration/src/index.ts bootstrapping both servers.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; hocuspocus; crdt; sprint-3,,8,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients
100,Task,Implement loadDocState() with Redis hot path and Postgres cold start fallback in the Collaboration Service,"Implement services/collaboration/src/doc-store.ts. Export loadDocState(scriptId: string, orgId: string): Promise<Uint8Array | null>. Logic: (1) const redisKey = 'collab:doc:' + scriptId; (2) Try redis.getBuffer(redisKey) — if hit: return Buffer as Uint8Array (log cache hit + latency). (3) On Redis miss: call Script Service gRPC GetLatestVersion(scriptId) via the ScriptService gRPC client. If version found: set Redis with 24h TTL: await redis.set(redisKey, snapshotBytes, 'EX', 86400); return snapshotBytes. (4) If no version (new script): return null — Hocuspocus initialises a fresh LoroDoc. Export saveDocState(scriptId: string, snapshot: Uint8Array): Promise<void> — SET with 24h TTL. Called after each checkpoint to keep Redis warm. Unit tests: (a) Redis hit → assert gRPC not called; (b) Redis miss → assert gRPC called → assert Redis populated with correct TTL; (c) gRPC NOT_FOUND → assert returns null.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; redis; grpc; crdt; sprint-3,,6,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients
101,Task,Implement checkpoint() extracting AST from Loro doc writing to Script Service and publishing NATS event,"Implement services/collaboration/src/checkpoint.ts. Export checkpoint(doc: LoroDoc, scriptId: string, orgId: string): Promise<void>. Logic: (1) const snapshot = doc.export({ mode: 'snapshot' }) as Uint8Array. (2) Extract AST nodes: traverse the Loro MovableTree (the root tree in the doc representing the screenplay structure); for each node collect { id, parentId, nodeType, position, metadata }. For leaf text nodes read content via doc.getText(nodeId).toString() and store in metadata.textContent. Build ASTNodeProto array. (3) Call ScriptService.UpsertASTNodes with the full node array (chunk at 500). Collect changedSceneIds (scene nodes where content changed since last checkpoint — compare against Redis-cached previousSnapshot if available). (4) Call ScriptService.CreateVersion with snapshot bytes; receive versionId. (5) Call saveDocState(scriptId, snapshot). (6) Publish script.checkpointed NATS event. Error handling: if UpsertASTNodes fails retry 3 times with backoff; on persistent failure log to dead-letter table; do not block CRDT sync (checkpoint is async). Integration test: create LoroDoc with 3 scene nodes → call checkpoint() → verify 3+ ast_nodes rows in DB → verify NATS event received.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; checkpoint; ast; nats; sprint-3,,12,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients
102,Task,Update WebSocket gateway to route collaboration connections by scriptId with org validation and sticky sessions,"Update services/collaboration/src/ws-gateway.ts. On WS upgrade request: (1) Parse URL path: expect /collaboration/{scriptId}; validate scriptId is valid UUID v7 format — close 4003 if not. (2) After JWT validation (already implemented in Sprint 1 stub) verify script ownership: call ScriptService.GetScript(scriptId) gRPC; confirm script.orgId === jwtClaims.orgId — close 4001 if mismatch. (3) Proxy the WebSocket connection to the Collaboration Service on port 4003 using the http-proxy-middleware wsProxy utility — forward all frames bidirectionally. The gateway is stateless: it proxies; it does not hold any CRDT state. Update infra/k8s/services/collaboration/service.yaml to add sessionAffinity: ClientIP with timeoutSeconds: 10800 (3h) — this ensures a user's WS connection always reaches the same Hocuspocus pod where their doc is loaded. Update Istio VirtualService to use consistent hash load balancing on the x-user-id header for additional routing stability. Document sticky session approach in Wiki/04.",,1,New,ScriptOS,ScriptOS\Sprint 3,websocket; gateway; collaboration; kubernetes; sprint-3,,8,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients
103,Task,Define CollaborationService proto with CheckpointCRDT and presence methods in packages/proto,"Write packages/proto/collaboration.proto. Service: service CollaborationService { rpc CheckpointCRDT(CheckpointCRDTRequest) returns (CheckpointCRDTResponse); rpc GetDocumentState(GetDocumentStateRequest) returns (GetDocumentStateResponse); rpc GetPresence(GetPresenceRequest) returns (GetPresenceResponse); rpc HandleStructuralOp(HandleStructuralOpRequest) returns (HandleStructuralOpResponse); } Messages: CheckpointCRDTRequest { string script_id = 1; string org_id = 2; }; CheckpointCRDTResponse { string version_id = 1; int64 nodes_written = 2; }; GetDocumentStateResponse { bytes snapshot = 1; string version_id = 2; int64 snapshot_size_bytes = 3; }; PresenceEntry { string user_id = 1; string user_name = 2; string revision_color = 3; CursorPosition cursor = 4; bool is_active = 5; }; HandleStructuralOpRequest { string script_id = 1; oneof op { SceneMoveOp move = 2; SceneSplitOp split = 3; SceneMergeOp merge = 4; } }. Run buf generate; verify TypeScript stubs compile with zero errors. Add collaboration.proto to buf.gen.yaml.",,1,New,ScriptOS,ScriptOS\Sprint 3,proto; grpc; collaboration; sprint-3,,4,As writers we can co-edit a screenplay in real-time with changes syncing reliably between all connected clients
104,User Story,As writers structural screenplay operations (move split and merge scenes) remain consistent across all connected clients,"Beyond text editing writers frequently reorganise scripts by moving scenes, splitting a scene at a natural break, or merging two short scenes. These structural operations must be safe under concurrent access. They are handled as atomic Loro MovableTree operations with a Redis coordination lock to prevent concurrent structural conflicts that CRDT alone cannot resolve deterministically (two writers moving the same scene to different positions). Reference: Wiki/04-crdt-collaboration.md Structural Operations, ADR-019.","- Scene move: moving a scene from position 3 to position 7 while another writer types in scene 5; after sync all clients see scene at position 7 with the typing intact
- Concurrent different-scene moves: A moves scene 2, B moves scene 4 simultaneously; both moves applied; no scenes lost
- Concurrent same-scene moves (conflict): A and B both try to move scene 3; Redis lock ensures one wins; losing client receives CONCURRENT_STRUCTURAL_OP error and sees the winner's move applied within 500ms
- Scene split at a specific child node: scene 1 (5 child nodes) split after node 3 creates scene 1 (nodes 1-3) and scene 2 (nodes 4-5); new scene has empty heading; all clients see both scenes within 500ms
- Scene merge: scenes 3 and 4 merged; result has concatenated content in correct order; scene 4 node removed; all clients converge within 500ms
- All structural ops are represented as discrete AST node mutations in the next checkpoint cycle",1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; structural-ops; sprint-3,8,,CRDT Collaboration Service
105,Task,Implement handleSceneMoveOp with Redis distributed lock acquisition and release for concurrent safety,"Implement services/collaboration/src/structural/scene-move.ts. Export handleSceneMoveOp(doc: LoroDoc, op: SceneMoveOp, scriptId: string, redis: Redis, hocuspocus: HocuspocusServer): Promise<SceneMoveResult>. SceneMoveOp = { sceneId: string; newParentId: string; newPosition: number; requestedByUserId: string }. Logic: (1) Acquire Redis lock: SET lock:structural:{scriptId} {requestedByUserId} NX EX 5 (5s TTL, NX=only if absent). Poll up to 2s with 100ms interval — if not acquired return { success: false, error: 'CONCURRENT_STRUCTURAL_OP' }. (2) Inside lock: use Loro MovableTree API to move sceneId to newParentId at newPosition within a Loro transaction (batch). (3) Broadcast the Loro update binary to all connected clients via hocuspocus.broadcastStateless (or equivalent). (4) Release lock: DEL lock:structural:{scriptId}. (5) Return { success: true, finalPosition }. Use try/finally to ensure lock release even on error. Integration test: two concurrent move ops on same scriptId; verify only one acquires lock; other returns CONCURRENT_STRUCTURAL_OP; final Loro doc state is consistent.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; redis; structural-ops; sprint-3,,10,As writers structural screenplay operations (move split and merge scenes) remain consistent across all connected clients
106,Task,Implement scene split as decomposed atomic Loro MovableTree operations with Redis structural lock,"Implement services/collaboration/src/structural/scene-split.ts. Export handleSceneSplitOp(doc: LoroDoc, op: SceneSplitOp, scriptId: string, redis: Redis, hocuspocus: HocuspocusServer): Promise<StructuralOpResult>. SceneSplitOp = { sceneId: string; splitAfterChildId: string; newSceneId: string }. Logic (inside Redis structural lock — acquire same lock:structural:{scriptId} pattern as scene-move): (1) Within a single Loro transaction batch: (a) Collect ordered child nodes of sceneId from MovableTree. (b) Partition into beforeNodes (up to and including splitAfterChildId) and afterNodes (remainder). (c) Insert newSceneId as a new sibling immediately after sceneId in the parent tree. (d) Move each afterNode from sceneId to newSceneId using MovableTree move ops (position = index). (e) Create a new scene_heading child node under newSceneId with empty headingText. (2) Broadcast update. (3) Release lock. Atomic Loro batch ensures no intermediate states are observable. Integration test: scene with 5 children; split after child 3; verify sceneId has children 1-3; newSceneId has children 4-5 plus new heading.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; structural-ops; sprint-3,,10,As writers structural screenplay operations (move split and merge scenes) remain consistent across all connected clients
107,Task,Implement scene merge as atomic MovableTree content concatenation and source node removal,"Implement services/collaboration/src/structural/scene-merge.ts. Export handleSceneMergeOp(doc: LoroDoc, op: SceneMergeOp, scriptId: string, redis: Redis, hocuspocus: HocuspocusServer): Promise<StructuralOpResult>. SceneMergeOp = { sourceSceneId: string; targetSceneId: string }. Validation (before acquiring lock): verify sourceSceneId and targetSceneId share the same parent node in the Loro tree — return INVALID_ARGUMENT if not siblings. Logic (inside Redis structural lock, single Loro transaction): (1) Get ordered children of sourceScene. (2) Get current children count of targetScene (to compute append positions). (3) Move each sourceScene child to targetScene at position (targetScene.childCount + index) using MovableTree move ops — preserving content order. (4) Delete the sourceScene node from the MovableTree (and its scene_heading child which was not moved — scene_heading is implicitly removed with the scene). (5) Broadcast update. (6) Release lock. Integration test: 2 scenes with 3 content nodes each; merge; verify 1 scene with 6 content nodes in correct order; source scene no longer exists in tree.",,1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; structural-ops; sprint-3,,8,As writers structural screenplay operations (move split and merge scenes) remain consistent across all connected clients
108,User Story,As a writer I can see other collaborators cursor positions and presence in real time using the awareness protocol,"Seeing where other writers are working reduces merge anxiety and enables real-time coordination. The awareness protocol broadcasts cursor positions and user metadata (name, revision color) to all connected clients using Hocuspocus awareness state — which is ephemeral (not stored in Postgres or Redis). Disconnected users must be removed promptly so stale cursors do not confuse collaborators. Revision colors from the 13-color WGA palette are assigned on connect. Reference: Wiki/04-crdt-collaboration.md Awareness Protocol, Wiki/15-roadmap.md Sprint 3.","- User A types in scene 3; User B (different browser tab) sees User A's cursor at the correct position within 100ms
- User A's cursor label shows User A's name and revision color from the WGA 13-color palette
- When User A closes their tab, User A's cursor disappears from User B's view within 5 seconds
- Presence avatars in the editor toolbar show all currently connected collaborators
- Awareness state is ephemeral — not persisted in Postgres or Redis; lost on pod restart (acceptable)
- Revision colors are assigned round-robin from RevisionColor enum in packages/ast on connect; stable for the session duration
- A single user connected from two tabs gets two separate awareness entries (different socket IDs)",2,New,ScriptOS,ScriptOS\Sprint 3,collaboration; awareness; presence; sprint-3,5,,CRDT Collaboration Service
109,Task,Implement awareness protocol for cursor position and user presence state in the Hocuspocus server,"Implement services/collaboration/src/awareness.ts. On connect (inside onAuthenticate callback): (1) Assign revision color: maintain in-memory map colorAssignments: Map<scriptId, Map<userId, RevisionColor>>. On first connect for a scriptId assign RevisionColor values round-robin using the 13 values from packages/ast RevisionColor enum (skip WHITE which is reserved for unassigned). (2) Set initial awareness: hocuspocus will expose an awareness API; set { userId, userName: context.user.name, revisionColor, cursor: null } on connection. On awareness update from client (cursor movement): Hocuspocus broadcasts to all other connected clients automatically — verify this works natively with Loro's awareness module. If Loro requires a custom awareness implementation (not Y.js awareness): implement a simple broadcast: on message from client matching { type: 'awareness', cursor: {...} }, broadcast to all other sockets on same scriptId. On disconnect (onDisconnect): clear colorAssignment for this socket. Integration test: 2 WS connections same scriptId; connection 1 sends awareness update; assert connection 2 receives awareness within 100ms. Disconnect connection 1; assert connection 2 receives updated presence within 5s.",,2,New,ScriptOS,ScriptOS\Sprint 3,collaboration; awareness; presence; sprint-3,,6,As a writer I can see other collaborators cursor positions and presence in real time using the awareness protocol
110,Task,Deploy Collaboration Service to GKE staging with sticky session Kubernetes Service and load test,"(1) Create services/collaboration/Dockerfile — multi-stage node:20-alpine; expose ports 4003 (Hocuspocus WS) and 4004 (health HTTP). (2) Create infra/k8s/services/collaboration/deployment.yaml: 2 replicas; image from GCR; env from ExternalSecret (REDIS_URL, SCRIPT_SERVICE_GRPC_URL, NATS_URL); resource limits: 1 CPU / 1Gi RAM (higher than script-service due to in-memory Loro docs per connected script); readinessProbe httpGet /health port 4004; livenessProbe httpGet /health; terminationGracePeriodSeconds: 60 (allow checkpoints to flush on shutdown — implement SIGTERM handler that triggers immediate checkpoint on all open docs). (3) infra/k8s/services/collaboration/service.yaml: ClusterIP; sessionAffinity: ClientIP; sessionAffinityConfig.clientIP.timeoutSeconds: 10800. (4) Update Istio DestinationRule for collaboration-service: add trafficPolicy.loadBalancer.consistentHash on httpHeaderName: x-user-id for additional routing stability. (5) Load test in CI: 10 concurrent WS connections for 30 minutes; assert no pod restarts; assert memory under 800Mi per pod.",,1,New,ScriptOS,ScriptOS\Sprint 3,kubernetes; collaboration; deployment; sprint-3,,8,As a writer I can see other collaborators cursor positions and presence in real time using the awareness protocol
111,Feature,Screenplay Editor UI,"The Screenplay Editor UI is the primary product surface that writers interact with. Built on TipTap (ProseMirror) with a custom screenplay schema defining 7 element types (Scene Heading, Action, Character, Dialogue, Parenthetical, Transition, General), it connects to the Collaboration Service via WebSocket and binds Loro CRDT ops to ProseMirror transactions via the LoroPMBinding class. Visual output must match Final Draft-quality formatting: Courier New 12pt, industry-standard margins, uppercase scene headings and character names, and page break indicators every 55 lines. The dogfood milestone (Week 8) is gated on this feature: the engineering team must be able to write real scripts in ScriptOS. Reference: Wiki/04-crdt-collaboration.md ProseMirror Binding, Wiki/15-roadmap.md Sprint 3 frontend tasks.","- TipTap editor renders all 7 screenplay element types with correct visual formatting
- LoroPMBinding established: typing in the editor creates Loro ops; remote Loro ops render as ProseMirror transactions; no infinite loops
- Tab key cycles element type: scene_heading → action → character → dialogue → parenthetical; Shift+Tab cycles in reverse
- Screenplay formatting: Courier New 12pt, 1.5in left / 1in right margins, page break indicators at every 55-line boundary
- Scene panel sidebar shows all scenes in order; updates live; clicking navigates editor to that scene
- Remote cursors with name labels and revision colors visible for all connected collaborators
- Presence avatars bar in editor toolbar shows all connected users
- Dogfood milestone (Week 8): team uses editor for real script writing; feedback logged",1,New,ScriptOS,ScriptOS\Sprint 3,frontend; editor; tiptap; crdt; sprint-3,,,Script Service & Collaborative Editor
112,User Story,As a writer I can write and edit scripts in a TipTap editor with professional industry-standard screenplay formatting,"Screenplay formatting is a professional standard that casting directors, producers, and line producers depend on. The editor must reproduce the visual and structural conventions of industry-standard tools (Final Draft, WriterDuet). The TipTap schema enforces element types; keyboard shortcuts must match writers' existing muscle memory. The visual output must be indistinguishable from a Final Draft export at a glance. Reference: WGA screenplay format spec, Wiki/04-crdt-collaboration.md TipTap Schema.","- Editor renders in a page-like white container: Courier New 12pt, 1.5in left margin, 1in right margin, 1in top/bottom padding
- Scene Heading: UPPERCASE, full width, margin-top: 1em
- Action: mixed case, full width, no indent
- Character: UPPERCASE, left margin at approximately 3.7in (220px at 96dpi from left edge of content area)
- Dialogue: centred block, 2.5in wide, starting at approximately 2.5in from left edge of content area
- Parenthetical: inside dialogue indentation, text in (parentheses)
- Transition: right-flush, UPPERCASE (e.g. CUT TO:)
- Page break indicator shown as a dashed line at every 55-line boundary (CSS counter, not a real DOM break)
- Tab key cycles element types per WGA spec; empty nodes change type immediately; non-empty nodes do not change on Tab
- Enter after a Character node creates a Dialogue node; Enter in an empty Dialogue node creates a Character node
- All formatting implemented via TipTap node extensions and Tailwind/CSS classes; zero inline styles in the DOM",1,New,ScriptOS,ScriptOS\Sprint 3,editor; tiptap; formatting; sprint-3,13,,Screenplay Editor UI
113,Task,Create TipTap editor scaffold with 7 screenplay element node extensions and screenplay document schema,"Create apps/web/src/editor/ directory. Install: @tiptap/react @tiptap/pm @tiptap/starter-kit @tiptap/extension-collaboration @tiptap/extension-collaboration-cursor. Remove StarterKit paragraph, heading, and hardBreak defaults. Create apps/web/src/editor/extensions/nodes/: SceneHeadingNode.ts, ActionNode.ts, CharacterNode.ts, DialogueNode.ts, ParentheticalNode.ts, TransitionNode.ts, GeneralNode.ts. Each is a TipTap Node extension with: name matching AST node_type slug, group: 'block', content: 'inline*', parseHTML returning the element, renderHTML returning the element with a class matching the node name. Create SceneNode.ts wrapping a scene container. Create ScriptRootNode.ts as the top-level Document replacement with content: 'scene+'. Create apps/web/src/editor/Editor.tsx rendering useEditor with all extensions registered. Render in EditorPage replacing the Sprint 2 placeholder. Vitest test: create editor with SceneHeading content 'INT. OFFICE - DAY'; serialize to HTML; assert class='scene-heading' and text is uppercase.",,1,New,ScriptOS,ScriptOS\Sprint 3,editor; tiptap; schema; sprint-3,,12,As a writer I can write and edit scripts in a TipTap editor with professional industry-standard screenplay formatting
114,Task,Implement LoroPMBinding class bridging Loro CRDT and ProseMirror transactions without infinite loops,"Create apps/web/src/editor/crdt/LoroPMBinding.ts. Class LoroPMBinding with constructor(loroDoc: LoroDoc, editor: Editor) and bind()/unbind() methods. bind() sets up two listeners with infinite-loop guards: (1) Editor transaction listener: editor.on('transaction', (tr) => { if (tr.docChanged && !this._applyingRemote) { this._applyingLocal = true; this._applyPMTransactionToLoro(tr); this._applyingLocal = false; } }). (2) Loro subscription: loroDoc.subscribe((event) => { if (!this._applyingLocal && event.by !== 'local') { this._applyingRemote = true; const tr = this._applyLoroEventToPM(event); editor.view.dispatch(tr); this._applyingRemote = false; } }). Implement _applyPMTransactionToLoro: iterate tr.steps; for ReplaceStep extract from/to positions and inserted content; map to LoroText.insert(pos, text) / LoroText.delete(pos, len) on the correct LoroText node (looked up by scene id from the node's attrs). Implement _applyLoroEventToPM: map Loro TextDiff events (insert/delete) to PM transactions. Create LoroPMBindingContext React context and useLoroPMBinding hook. Write 10-step round-trip test (from POC task 97 — production quality with error handling and edge cases).",,1,New,ScriptOS,ScriptOS\Sprint 3,editor; crdt; loro; prosemirror; sprint-3,,16,As a writer I can write and edit scripts in a TipTap editor with professional industry-standard screenplay formatting
115,Task,Implement Tab key auto-formatting extension cycling screenplay element types per WGA spec,"Create apps/web/src/editor/extensions/ScreenplayKeymap.ts as a TipTap Extension. Define keydown handlers for Tab and Shift+Tab. Tab cycle order: scene_heading → action → character → dialogue → parenthetical → action (loop back). Shift+Tab reverse: action → parenthetical → dialogue → character → action → scene_heading. Implementation: (1) In Tab handler get currentNodeType via editor.state.selection.$anchor.parent.type.name. (2) If the current node is empty (content.size === 0): call editor.chain().setNode(nextType).run() — change element type. (3) If the current node has content: do not change the type (to avoid accidentally changing a typed line); instead move cursor to end of next element. Also implement context-sensitive Enter behaviour: after Character (charNode.isEmpty === false) Enter creates a Dialogue node; in an empty Dialogue Enter creates a Character node; Enter in any other non-empty node creates an Action node by default. Write Vitest keyboard simulation tests for all Tab transitions and both Enter scenarios using TipTap's test utilities.",,1,New,ScriptOS,ScriptOS\Sprint 3,editor; keyboard; formatting; sprint-3,,8,As a writer I can write and edit scripts in a TipTap editor with professional industry-standard screenplay formatting
